Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-908.8444	-1050.811	141.9662	0.0629172	0.017826	0.0174785	0.00194167	0.00469803	0.0026968	0.000943125	0.00214409	0.00320028	0.0164871	0.00645962	0.00570335	0.00108218	0.00628964	0.00442122	0.00152492	0.00452361	0.00193686	0.00576282	0.000229284	0.00509283	0.00322487	0.00306635	0.00263583	0.000350006	0.00102629	0.00641863	0.00443322	0.00408494	0.00527861	0.00276682	0.00188434	0.000387552	0.00244764	0.00553428	0.0129634	0.000228643	0.0253474	0.00963312	0.000203468	0.00262311	0.00124516	0.00384716	0.00262487	0.0614988	0.0572621	0.00241935	0.0366383	0.0198093	0.00491115	0.0621092	0.0526569	0.00320133	0.0170116	0.0234575	0.0116267	0.00280707	0.0351151	0.00872672	0.00213778	0.00630934	0.00581077	0.0062236	0.00372389	0.00879608	0.00788005	0.00284972	0.0288796	0.00386813	0.0308778	0.0135441	0.00210768	0.00842957	0.0102697	0.00119815	0.000433576	0.00267879	0.00658608	0.0147998	0.0362739	0.0387456	0.0280819	0.000691021	0.00284313	0.0159591	0.5335721	1.466428	0.111258	0.342683	0.715971	1.39671	2.91815	8.98814	1.587791	2.748322	0.0652083	0.0184752	0.018115	0.00201237	0.00486911	0.00279501	0.000977468	0.00222217	0.00331682	0.0170875	0.00669484	0.00591103	0.00112158	0.00651867	0.00458221	0.00158045	0.00468834	0.00200739	0.00597267	0.000237633	0.00527828	0.00334231	0.003178	0.00273181	0.000362751	0.00106366	0.00665236	0.00459466	0.00423369	0.00547082	0.00286757	0.00195296	0.000401665	0.00253677	0.00573581	0.0134355	0.000236969	0.0262704	0.0099839	0.000210877	0.00271863	0.00129051	0.00398725	0.00272046	0.0637382	0.0593473	0.00250745	0.0379725	0.0205306	0.00508999	0.0643708	0.0545744	0.0033179	0.0176311	0.0243117	0.0120501	0.00290929	0.0363938	0.00904449	0.00221563	0.0065391	0.00602237	0.00645022	0.00385949	0.00911639	0.00816699	0.00295349	0.0299313	0.00400899	0.0320022	0.0140373	0.00218443	0.00873653	0.0106436	0.00124178	0.000449364	0.00277633	0.00682591	0.0153388	0.0375948	0.0401565	0.0291045	0.000716185	0.00294666	0.0165403	0.733214	0.266786	0.9648651
396	-922.5842	-1064.563	141.9792	0.0528201	0.0373156	0.00283835	0.00337365	0.00557911	0.00728887	0.00732122	0.00953162	0.0180989	0.0220435	0.00671061	0.00848788	0.0101842	0.0197671	0.00105895	0.00445645	0.00382702	0.00947153	0.004202	0.00267154	0.00468706	0.00950136	0.00598926	0.000115381	0.00404895	0.011462	0.00990227	0.00611876	0.0598705	0.0116021	0.0218564	0.00146461	0.00204273	0.00707865	0.00023718	0.0253842	0.0199644	0.0104663	0.0170909	0.011581	0.0130066	0.0136138	0.00759143	0.00323561	0.045413	0.00291205	0.00761768	0.00608048	0.0164332	0.0181074	0.0285017	0.0137973	0.0340501	0.0336873	0.0560566	0.00246192	0.00387739	0.0207191	0.0388536	0.0018121	0.0290712	0.0199116	0.00406422	0.0106742	0.00652308	8.43941e-05	0.0118872	0.0350616	0.0198088	0.0378482	0.0213142	0.0061065	0.00836938	0.00199434	0.00556676	0.00432693	0.0128942	0.0133552	0.0149176	0.00388941	0.109165	0.00422561	0.0078073	0.00383101	0.0116194	0.6316017	1.368398	0.116455	0.3504	0.720962	1.38704	2.85388	8.58698	1.554777	2.166553	0.0422676	0.0298607	0.0022713	0.00269966	0.00446451	0.00583269	0.00585858	0.00762739	0.0144831	0.0176396	0.00536996	0.00679217	0.00814956	0.015818	0.000847395	0.00356614	0.00306246	0.0075793	0.00336252	0.00213782	0.00375068	0.00760317	0.00479272	9.23302e-05	0.00324005	0.00917208	0.00792399	0.00489635	0.0479095	0.00928424	0.0174899	0.00117201	0.00163463	0.00566447	0.000189796	0.0203129	0.0159759	0.00837533	0.0136764	0.00926738	0.0104081	0.010894	0.00607481	0.0025892	0.0363403	0.00233028	0.00609581	0.00486571	0.0131502	0.0144899	0.0228076	0.0110409	0.0272475	0.0269572	0.0448576	0.00197008	0.00310276	0.0165798	0.0310914	0.00145008	0.0232633	0.0159336	0.00325227	0.00854168	0.00521989	6.75338e-05	0.00951233	0.028057	0.0158514	0.0302869	0.017056	0.00488654	0.00669734	0.00159591	0.00445463	0.00346249	0.0103182	0.0106871	0.0119374	0.00311238	0.0873557	0.00338142	0.00624755	0.00306564	0.00929808	0.684199	0.315801	1.249657
432	-921.8919	-1063.894	142.0017	0.0379318	0.0260349	0.0115485	0.00329351	0.00170784	0.0107329	0.00362032	0.017572	0.0143999	0.010608	0.00122852	0.00758356	0.000186389	0.0104337	0.0119862	0.00436138	0.00855702	0.00150961	0.00287351	0.00102761	0.00188559	0.00194749	0.0107647	0.0173302	0.00274861	0.00642671	0.00378134	0.00878688	0.00352617	0.0147805	0.0020387	0.000876669	0.00114035	0.00845781	0.0116101	0.000961828	0.00229335	0.0421937	0.0155216	0.00251119	0.00972786	0.00232818	0.00456902	0.0203464	0.0570619	0.0453611	0.0067006	0.0285539	0.0124637	0.00409226	0.0794088	0.12638	0.00520645	0.0158742	0.0469669	0.00604191	0.00875741	0.0212167	0.00146856	0.000180896	0.015878	0.00383411	0.00553761	0.00496601	0.00314837	0.0188048	0.0103706	0.0150819	0.00177391	0.0175189	0.0346823	0.00360827	0.0160512	0.0105884	0.010911	0.0152975	0.00461119	0.0122796	0.0173536	0.0170276	0.0467924	0.0149729	0.00211005	0.00715035	0.0313698	0.5885798	1.41142	0.129342	0.368801	0.732567	1.36506	2.71149	7.73147	1.478892	2.39801	0.0318431	0.0218559	0.0096948	0.00276485	0.00143371	0.00901009	0.0030392	0.0147514	0.0120885	0.00890522	0.00103133	0.00636628	0.00015647	0.00875894	0.0100622	0.00366131	0.00718349	0.00126729	0.00241227	0.000862665	0.00158293	0.00163489	0.0090368	0.0145484	0.00230741	0.00539512	0.00317438	0.00737645	0.00296017	0.012408	0.00171146	0.00073595	0.000957302	0.0071002	0.00974651	0.00080744	0.00192523	0.0354209	0.0130301	0.00210811	0.00816639	0.00195447	0.00383562	0.0170805	0.0479026	0.03808	0.00562505	0.0239706	0.0104631	0.00343539	0.0666625	0.106094	0.00437073	0.0133261	0.039428	0.00507209	0.00735171	0.0178111	0.00123284	0.000151859	0.0133293	0.00321867	0.00464874	0.00416889	0.00264301	0.0157863	0.00870596	0.0126611	0.00148917	0.0147069	0.0291152	0.00302909	0.0134747	0.00888877	0.00915959	0.012842	0.00387102	0.0103085	0.0145681	0.0142944	0.0392815	0.0125695	0.00177136	0.00600261	0.0263345	0.70571	0.29429	1.191207
468	-929.6684	-1071.419	141.7503	0.0171348	0.0270468	0.00685558	0.000181057	0.00277233	0.00101499	0.00461757	0.00549961	0.0251351	0.00824394	0.00973623	0.00196618	5.21387e-05	0.0160526	0.00661061	0.0041846	0.0078072	0.00119571	0.00227179	8.46768e-05	0.00518752	0.00296628	0.00769119	0.00331114	0.00291346	0.00416876	7.52987e-05	0.0268147	0.028544	0.00624724	0.00364517	0.000924552	0.00416006	0.0031443	0.00994123	0.00421656	0.00516002	0.0494023	0.00988896	0.000455109	0.0168546	0.0179413	0.00289324	0.00408027	0.0446919	0.0413863	0.00102946	0.0234975	0.00368512	0.000240317	0.062419	0.115305	0.0216938	0.01104	0.00380314	0.00269551	0.0110553	0.0165644	0.00144453	0.00023291	0.00618594	0.0023687	0.00287234	0.00214826	0.0142043	0.00220848	0.00476199	0.0206809	0.00342076	0.0347095	0.0259272	0.00447972	0.00931803	0.0134189	0.00450945	0.00811358	0.00604975	0.0154062	0.00609235	0.0132888	0.0401723	0.0279188	0.00665235	0.00216663	0.0341837	0.4774848	1.522515	0.119139	0.354315	0.723466	1.38224	2.82235	8.39354	1.538302	3.188615	0.0164578	0.0259782	0.00658473	0.000173903	0.0026628	0.000974887	0.00443513	0.00528232	0.024142	0.00791823	0.00935156	0.0018885	5.00788e-05	0.0154184	0.00634943	0.00401927	0.00749875	0.00114847	0.00218203	8.13313e-05	0.00498257	0.00284909	0.00738732	0.00318032	0.00279835	0.00400405	7.23237e-05	0.0257553	0.0274162	0.00600041	0.00350115	0.000888024	0.0039957	0.00302008	0.00954846	0.00404997	0.00495615	0.0474504	0.00949826	0.000437128	0.0161887	0.0172324	0.00277894	0.00391906	0.0429262	0.0397511	0.00098879	0.0225691	0.00353952	0.000230822	0.0599529	0.11075	0.0208367	0.0106038	0.00365288	0.00258901	0.0106185	0.0159099	0.00138746	0.000223708	0.00594154	0.00227511	0.00275885	0.00206338	0.0136431	0.00212122	0.00457385	0.0198638	0.00328561	0.0333382	0.0249028	0.00430273	0.00894989	0.0128887	0.00433129	0.00779303	0.00581073	0.0147975	0.00585165	0.0127638	0.0385852	0.0268158	0.00638952	0.00208103	0.0328332	0.761258	0.238742	1.041134
504	-916.0359	-1058.204	142.1683	0.0424226	0.00847305	0.00715211	0.000218764	0.00217764	0.00219122	0.0036789	0.00789794	0.0171052	0.018889	0.00285425	0.00349172	0.000443543	0.00597648	0.00706318	0.00418629	0.00405391	0.00487921	0.00478297	0.000655661	0.00296555	0.00383978	0.0103574	0.00190193	0.00229442	0.00117664	4.89847e-05	0.0074831	0.0217904	0.00325362	0.00343069	0.00189938	0.000607938	0.00118791	0.00398742	0.0161584	0.00821928	0.0276891	0.00636349	0.00354811	0.00780425	0.00896301	0.00181604	0.0017211	0.0441531	0.0638541	0.00449066	0.0467041	0.0052625	0.00352807	0.0748819	0.0667207	0.00543	0.0158447	0.00939997	0.00437038	0.00520369	0.0120294	0.00661834	0.000237212	0.020963	0.00390339	0.00237281	0.0024006	0.0171468	0.0239415	0.00240224	0.0100234	0.0183163	0.0337627	0.0629724	0.00510008	0.0284519	0.00725416	0.00160982	0.00719056	0.011678	0.0139142	0.0110507	0.00713932	0.0225049	0.0138059	0.00462	0.000680204	0.0218892	0.6410446	1.358955	0.102529	0.329297	0.707125	1.41418	3.03677	9.75334	1.646869	2.119908	0.0415531	0.00829938	0.00700552	0.000214281	0.00213301	0.00214631	0.0036035	0.00773606	0.0167546	0.0185019	0.00279575	0.00342015	0.000434452	0.00585398	0.00691842	0.00410049	0.00397082	0.00477921	0.00468494	0.000642223	0.00290476	0.00376108	0.0101451	0.00186295	0.00224739	0.00115253	4.79807e-05	0.00732973	0.0213438	0.00318694	0.00336037	0.00186045	0.000595478	0.00116356	0.0039057	0.0158272	0.00805082	0.0271216	0.00623306	0.00347539	0.00764429	0.00877931	0.00177882	0.00168582	0.0432482	0.0625453	0.00439862	0.0457468	0.00515464	0.00345576	0.0733471	0.0653532	0.00531871	0.01552	0.00920731	0.0042808	0.00509703	0.0117829	0.00648269	0.00023235	0.0205334	0.00382339	0.00232417	0.0023514	0.0167953	0.0234508	0.002353	0.00981794	0.0179409	0.0330707	0.0616817	0.00499555	0.0278687	0.00710548	0.00157682	0.00704318	0.0114386	0.0136291	0.0108242	0.006993	0.0220437	0.013523	0.00452531	0.000666263	0.0214405	0.679478	0.320522	1.020925
540	-912.3656	-1053.639	141.2736	0.0476895	0.00810518	0.0096653	0.00119369	0.0119622	0.00142465	0.00272511	0.00423837	0.0187237	0.00260695	0.00972171	0.00257653	0.000850945	0.00146548	0.00211885	0.00250929	0.00135302	0.000952839	0.00426825	0.0045959	0.0021967	0.006156	0.00314913	0.00164852	0.00404719	0.000951187	3.6285e-05	0.00244402	0.00944277	0.00970113	0.000440714	0.00223153	0.00666794	0.00897911	0.00231716	0.0161904	0.000236916	0.0206154	0.00426929	0.00274833	0.00152385	0.0140407	0.0096432	0.00293892	0.0570225	0.0632229	0.00315085	0.037168	0.00191482	0.00491232	0.0930998	0.0718766	0.00924278	0.00843625	0.00943546	0.0017577	0.00236144	0.0370818	0.00209099	0.00119184	0.0102397	0.00198431	0.00152005	0.00150002	0.00474961	0.0167119	0.00310166	0.00431196	0.00586069	0.0175852	0.0243479	0.00719841	0.0207061	0.0114725	0.00956508	0.00700067	0.00287501	0.00297628	0.0055398	0.0164794	0.0292134	0.0214177	0.00309196	0.000437194	0.0345421	0.3728265	1.627173	0.0955089	0.318101	0.699535	1.42952	3.14366	10.4702	1.698153	4.364425	0.0507466	0.00862475	0.0102849	0.00127021	0.0127291	0.00151598	0.0028998	0.00451006	0.0199239	0.00277406	0.0103449	0.00274169	0.000905494	0.00155942	0.00225468	0.00267014	0.00143975	0.00101392	0.00454186	0.00489051	0.00233752	0.00655062	0.003351	0.0017542	0.00430663	0.00101216	3.8611e-05	0.00260069	0.0100481	0.010323	0.000468965	0.00237457	0.00709537	0.0095547	0.00246569	0.0172283	0.000252103	0.0219369	0.00454297	0.00292451	0.00162153	0.0149407	0.0102614	0.00312731	0.0606778	0.0672757	0.00335282	0.0395506	0.00203757	0.00522721	0.0990678	0.0764841	0.00983527	0.00897704	0.0100403	0.00187037	0.00251282	0.0394589	0.00222503	0.00126824	0.0108961	0.00211151	0.00161749	0.00159618	0.00505408	0.0177832	0.00330048	0.00458837	0.00623638	0.0187124	0.0259087	0.00765985	0.0220334	0.0122079	0.0101782	0.00744944	0.00305931	0.00316707	0.00589492	0.0175358	0.0310861	0.0227906	0.00329017	0.00046522	0.0367564	0.813587	0.186413	0.9397585
576	-929.5673	-1070.708	141.1411	0.0696668	0.0108384	0.0145159	0.0109402	0.0112177	0.00441093	0.00630469	0.0178997	0.0412928	0.00200339	0.00151935	0.00711909	0.00266934	0.00251693	0.000214243	0.0242223	0.00298586	0.00303589	0.00951463	0.0158908	0.0138429	0.00603917	0.01001	0.00724602	0.00103268	0.00163301	0.00121402	0.0159654	0.0121322	0.0168705	0.0056507	0.00650919	0.00346421	0.0207736	0.00438089	0.0234478	0.000955388	0.057479	0.0265454	0.00832521	0.0194104	0.0266733	0.00488462	0.0122474	0.0376485	0.0984926	0.0116927	0.0510799	0.00182677	0.0122628	0.142482	0.111902	0.0244695	0.0195177	0.0218294	0.00318453	0.00179275	0.0408651	0.00186587	0.000806676	0.0258372	0.0042142	0.00290653	0.0031854	0.000700579	0.0225917	0.00965658	0.0150992	0.0204892	0.0134934	0.0608668	0.0142455	0.0355096	0.00913806	0.012303	0.0176934	0.029606	0.00559282	0.0216583	0.0541607	0.0780061	0.0521685	0.0116201	0.00105442	0.060958	0.5614655	1.438535	0.116601	0.350614	0.721099	1.38677	2.85214	8.57622	1.55387	2.562107	0.0402702	0.00626501	0.00839077	0.00632387	0.00648426	0.00254969	0.00364436	0.0103467	0.0238689	0.00115804	0.000878247	0.00411512	0.00154298	0.00145488	0.000123841	0.0140014	0.00172594	0.00175486	0.00549983	0.00918551	0.00800172	0.00349088	0.00578615	0.00418848	0.000596931	0.000943945	0.000701753	0.00922866	0.00701291	0.00975183	0.00326633	0.00376257	0.00200245	0.012008	0.00253233	0.0135537	0.000552252	0.0332251	0.0153443	0.0048123	0.01122	0.0154182	0.0028235	0.00707948	0.0217623	0.0569326	0.00675883	0.0295262	0.00105594	0.00708839	0.08236	0.0646837	0.0141443	0.011282	0.0126183	0.00184078	0.00103628	0.0236216	0.00107855	0.000466291	0.0149349	0.00243598	0.00168009	0.00184129	0.000404962	0.0130589	0.00558189	0.00872792	0.0118436	0.00779971	0.0351834	0.00823449	0.0205259	0.00528216	0.00711159	0.0102275	0.0171134	0.00323287	0.0125193	0.031307	0.0450906	0.0301554	0.0067169	0.000609498	0.0352362	0.719267	0.280733	1.729986
612	-913.6291	-1054.884	141.2551	0.0664343	0.00209156	0.0350587	0.00278061	0.0081746	0.00129058	0.00587803	0.0234263	0.0543476	0.00498896	0.00253171	0.00954954	0.0109424	0.00241087	0.00039655	0.0299329	0.00090215	0.00179366	0.00765487	0.000103737	0.00176609	0.00675325	0.0097375	0.00197402	0.00893269	0.00219432	0.00045884	0.0116145	0.0215822	0.0161278	0.000747311	0.00645883	0.00481494	0.0039446	0.00863121	0.0127953	0.0106375	0.0297137	0.0194368	0.0235404	0.00999088	0.0440633	0.00457012	0.00459834	0.0732377	0.071774	0.00783512	0.031938	0.0082678	0.0110514	0.100306	0.0936658	0.014142	0.0232106	0.0137221	0.00999702	0.00933087	0.0479881	0.00104108	0.00283427	0.0188282	0.00282025	0.00556618	0.00634836	0.000336002	0.0178672	0.007037	0.0188029	0.014931	0.0413409	0.0404085	0.0137177	0.0702594	0.0248504	0.0100919	0.0018654	0.0138834	0.00697783	0.0108631	0.0667237	0.0751095	0.0178459	0.00219729	0.000768384	0.0232881	0.4599388	1.540061	0.160074	0.409209	0.756718	1.3215	2.44374	6.2471	1.324747	3.348405	0.042346	0.00133318	0.0223469	0.0017724	0.00521059	0.000822631	0.00374673	0.0149322	0.0346418	0.00318002	0.00161375	0.00608699	0.00697483	0.00153671	0.000252766	0.0190796	0.000575041	0.0011433	0.00487931	6.61231e-05	0.00112573	0.0043046	0.0062068	0.00125826	0.00569381	0.00139869	0.00029247	0.00740322	0.0137568	0.01028	0.000476345	0.00411693	0.0030691	0.00251433	0.00550164	0.00815586	0.00678047	0.0189399	0.0123892	0.0150049	0.0063683	0.0280865	0.00291305	0.00293104	0.0466826	0.0457496	0.0049942	0.0203577	0.00526999	0.0070443	0.0639361	0.0597037	0.00901426	0.0147947	0.00874664	0.00637222	0.00594761	0.0305882	0.000663595	0.0018066	0.0120013	0.00179766	0.00354795	0.00404652	0.000214171	0.0113888	0.00448547	0.0119852	0.00951721	0.0263512	0.0257568	0.00874382	0.0447842	0.01584	0.0064327	0.00118903	0.00884945	0.00444775	0.00692425	0.0425305	0.0478757	0.0113752	0.00140058	0.000489777	0.0148441	0.770031	0.229969	1.568844
648	-916.519	-1057.954	141.4355	0.0456904	0.0132168	0.00645012	0.000289285	0.00786691	0.000413698	0.011238	0.0136001	0.0351814	0.00738004	0.0017412	0.0107997	0.00933259	0.00179748	0.00465008	0.00599442	0.00250651	0.00273324	0.00706627	3.31503e-05	0.00963106	0.00199044	0.0254292	0.000457965	0.00614349	0.00112135	0.000850198	0.00731552	0.0122366	0.0117197	0.00146166	0.000182234	0.00405643	0.000950192	0.0119898	0.00809301	0.0125121	0.00844277	0.00578349	0.00412599	0.00801759	0.0169387	0.00165201	0.00416631	0.0977291	0.0493628	0.00173818	0.0663676	0.00036899	0.00870021	0.0856847	0.0635485	0.0139245	0.0253719	0.0252327	0.00849313	0.00697748	0.0151104	0.000268622	0.00343508	0.0129492	0.00361223	0.0033293	0.00944532	0.0021617	0.0107936	0.00806464	0.0217363	0.0124753	0.0284324	0.0315077	0.003089	0.0238505	0.0168214	0.00345283	0.00169174	0.00739225	0.0045685	0.00974275	0.0379975	0.0347433	0.0164639	0.00135515	0.00476844	0.0168047	0.4104627	1.589537	0.129803	0.369442	0.732963	1.36432	2.70679	7.70401	1.476319	3.872549	0.0396338	0.0114648	0.00559511	0.000250938	0.00682411	0.00035886	0.00974835	0.0117973	0.0305178	0.00640177	0.00151039	0.0093681	0.0080955	0.00155921	0.00403369	0.00519982	0.00217426	0.00237093	0.0061296	2.8756e-05	0.0083544	0.00172659	0.0220584	0.000397259	0.00532913	0.000972704	0.000737499	0.0063458	0.0106146	0.0101662	0.00126791	0.000158078	0.00351872	0.000824238	0.0104004	0.00702023	0.0108535	0.00732363	0.00501685	0.00357907	0.0069548	0.0146934	0.00143303	0.00361404	0.0847745	0.0428195	0.00150778	0.0575702	0.000320078	0.00754694	0.0743267	0.0551248	0.0120787	0.0220087	0.021888	0.00736731	0.00605257	0.0131074	0.000233015	0.00297974	0.0112327	0.0031334	0.00288798	0.00819328	0.00187515	0.00936287	0.00699562	0.018855	0.0108216	0.0246635	0.0273311	0.00267954	0.020689	0.0145916	0.00299513	0.00146749	0.00641236	0.00396292	0.00845129	0.0329607	0.0301378	0.0142815	0.00117552	0.00413635	0.0145771	0.794769	0.205231	1.152813
684	-927.0714	-1068.787	141.7154	0.050295	0.0355407	0.0188724	0.00121263	0.0066078	0.00193949	0.00544026	0.0200232	0.0298264	0.0174686	0.000283026	0.00291901	0.00950862	0.00706842	0.00479896	0.0188607	0.00577216	0.0179146	0.0100555	0.000601012	0.0137052	0.00338986	0.0361863	0.00431016	0.00556015	0.00874927	0.00918054	0.00892141	0.0199486	0.0148458	0.00216888	0.000407824	0.00535783	0.00356376	0.00960217	0.0134462	0.00742643	0.00896585	0.0133543	0.0145274	0.00855506	0.0113935	0.00596105	0.00324259	0.070502	0.0702445	0.013221	0.0684694	0.00598679	0.0312877	0.104977	0.0685334	0.0433191	0.0242961	0.0220106	0.0116586	0.0132141	0.028774	0.00185841	0.00120782	0.0109302	0.00514028	0.00933459	0.010329	0.00483215	0.0111983	0.0117876	0.0182602	0.00741254	0.0404599	0.0307657	0.00704149	0.0770384	0.0216571	0.000209528	0.00206246	0.0174028	0.00813113	0.0394921	0.065644	0.0501115	0.0264884	0.00197381	0.0165851	0.0318971	0.5791151	1.420885	0.187646	0.442187	0.775239	1.28993	2.26149	5.32918	1.209838	2.453545	0.0313653	0.0221641	0.0117693	0.000756227	0.0041208	0.00120951	0.00339269	0.012487	0.0186005	0.0108939	0.000176502	0.00182037	0.00592983	0.00440805	0.00299276	0.011762	0.00359967	0.011172	0.00627086	0.000374807	0.00854693	0.002114	0.0225667	0.00268793	0.00346745	0.00545628	0.00572522	0.00556362	0.0124405	0.00925825	0.00135257	0.00025433	0.00334128	0.00222245	0.00598817	0.00838543	0.00463131	0.00559134	0.00832812	0.00905964	0.00533516	0.0071053	0.00371747	0.00202216	0.0439669	0.0438063	0.00824496	0.0426993	0.00373352	0.0195118	0.0654667	0.0427392	0.0270149	0.0151517	0.0137264	0.00727062	0.00824064	0.0179442	0.00115895	0.000753227	0.00681636	0.00320562	0.00582129	0.00644141	0.00301346	0.00698353	0.00735104	0.0113876	0.00462265	0.0252319	0.0191863	0.00439126	0.0480431	0.0135059	0.000130667	0.0012862	0.0108529	0.00507079	0.0246283	0.0409373	0.0312509	0.0165188	0.00123092	0.0103429	0.0198919	0.710442	0.289558	1.603525
